"20406","04ead992-4bbe-11e9-a8b1-fa163e5275a2","91110000351595499K","110000018760002","351595499","开业","19223.200000万人民币","刘志江","文化、体育和娱乐业","2015-03-13","2015-03-13",,"北京市","北京市工商行政管理局","全民所有制","中国铁路文工团","北京市西城区二七剧场路15号","演出场所经营；演出经纪；文艺表演；电影发行；电影放映；专业承包；广播电视节目制作；电影摄制；出版物零售；销售食品；餐饮服务；文艺创作；销售文化用品、工艺品、花卉；影视策划；文艺演出票务代理；声乐培训；舞蹈培训；组织文化艺术交流活动（不含演出）；机械设备租赁；设计、制作、代理、发布广告；会议服务；承办展览展示；机动车公共停车场服务。（企业依法自主选择经营项目，开展经营活动；演出场所经营、演出经纪、文艺表演、电影发行、广播电视节目制作、电影摄制、电影放映、出版物零售、销售食品、餐饮服务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）","2018-06-21","51898419","ZGTLWGT@SINA.COM","www.zgtlwgt.com",,"北京市","长期","文化艺术业","文艺创作与表演","西城区",,"696.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20408","04f825ff-4bbe-11e9-a8b1-fa163e5275a2","91330100MA27XTX57N","330100000071472","MA27XTX57","存续","2433.000000万人民币","孙俊明","文化、体育和娱乐业","1990-04-21","1990-04-21","9999-09-09","浙江省","杭州市市场监督管理局","全民所有制","杭州市文化中心","杭州市上城区东坡路10号、12号","服务：演出经纪，电影放映，物业管理；批发、零售：预包装食品,百货，花卉,文化体育用品，工艺美术品，化妆品，玩具，含下属分支机构的经营范围。","2016-06-06","87060643","qianty2000@qq.com",,,"杭州市","长期","文化艺术业","艺术表演场馆","上城区",,"659.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20417","053737e0-4bbe-11e9-a8b1-fa163e5275a2","91150621701416500T","152722000003418","701416500","存续（在营、开业、在册）","8430.000000万","王文俊","文化、体育和娱乐业","1999-12-22","1999-12-22","2049-12-21","内蒙古自治区","达拉特旗市场监督管理局","有限责任公司(自然人投资或控股)(1130)","内蒙古响沙湾旅游有限公司","内蒙古自治区鄂尔多斯市达拉特旗响沙湾","许可经营项目：无一般经营项目：旅游、沙漠娱乐项目（需专项审批的除外）；通讯服务；场地租赁、柜台租赁；建材（不含危险品）经销；民俗文化艺术展示活动；文化旅游产品开发与销售；餐饮服务（含凉菜、含裱花蛋糕、含生食海鲜）；住宿；民族歌舞演出（取得许可证后方可从事经营活动）；旅游服务；休闲度假；票务代理（服务）；旅游景区开发；学前教育、初等教育、中等教育；医疗器械、预包装食品兼散装食品销售（取得许可证后方可从事经营活动）","2017-07-20","0477-3963399","465131696@qq.com",,,"鄂尔多斯市","2049-12-21","娱乐业","其他娱乐业","达拉特旗",,"690.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20431","05ae1dff-4bbe-11e9-a8b1-fa163e5275a2","91341222343843720T","341222000055533","343843720","存续（在营、开业、在册）","5000.000000万","信大鹏","文化、体育和娱乐业","2015-05-28","2015-05-28","2045-05-27","安徽省","太和县市场监督管理局","有限责任公司(自然人投资或控股)","太和县环球嘉年华游乐园有限公司","太和县沙颍河三桥南向西500米","电影放映，音像制品、图书、期刊、电子出版物零售，卷烟、雪茄烟零售，餐饮服务，预包装食品销售，建设开发旅游景区，房地产开发，销售自主开发后商品房，自有房产的物业管理（含出租），旅游景区、园林的策划设计，设计、制作雕塑、演出服装及道具，组织文化艺术交流活动及信息咨询（中介除外），建筑材料、装饰材料、家具、建筑装饰材料、五金交电、照像器材、通讯器材（无线电发射设备除外）、旅游纪念品、日用百货、花木销售，修理照像器材，承办展览展示，从事演出经营活动和演出经纪活动，公园管理，游乐设施经营，舞台美术的设计及摄影业务，广告设计、制作，机动车公共停车场服务，自营和代理货物进出口、技术进出口业务。（依法经批准的项目，经相关部门批准后方可开展经营活动。）","2018-07-13","0558-8606868","spring8848@163.com","http://www.thhqjnh.com/",,"阜阳市","2045-05-27","娱乐业","游乐园","太和县",,"634.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20453","06505afa-4bbe-11e9-a8b1-fa163e5275a2","91320500137711057J","320500000004176","137711057","在业","2100万元人民币","钱经纬","文化、体育和娱乐业","1992-02-13","1992-02-13","2022-02-12","江苏省","苏州市工商行政管理局","有限责任公司（法人独资）","苏州古吴轩出版社有限公司","苏州市沧浪区十梓街458号","出版反映苏州地方特色的书画作品、画册、字帖、挂历及桃花坞木刻年画等；零售：国内版图书。设计、制作产品样本广告、印刷品广告；企业形象策划；提供文化礼仪服务、会展服务；销售：文化办公用品、工艺美术品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2017-04-26","0512-65238608","gwxcbs@126.com","https://shop111663532.taobao.com/?spm=a230r.7195193.1997079397.13.0QhsHX",,"苏州市","2022-02-12","新闻和出版业","出版业","沧浪区",,"680.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20458","068121ab-4bbe-11e9-a8b1-fa163e5275a2","9111010879759444XQ","110108002100393","79759444X","开业","2187.9686万元","徐瀚","文化、体育和娱乐业","2006-12-19","2006-12-19",,"北京市","海淀分局","股份有限公司(非上市、自然人投资或控股)","北京梦之城文化股份有限公司","北京市海淀区中关村南大街5号1区689楼15层1501室","组织文化艺术交流活动（不含营业性演出）；电脑动画设计；文艺创作；企业策划、设计；技术开发、技术转让、技术咨询；销售小饰品、礼品、文化用品、体育用品、首饰、工艺品、玩具、电子产品、服装、家用电器、日用品、通讯设备、花、草及观赏植物、汽车、汽车零配件、摩托车零配件、化妆品、厨房用具、卫生间用具；设计、制作、代理、发布广告；影视策划；会议服务、承办展览展示活动；室内装饰工程设计；餐饮管理；公共关系服务；摄影服务；礼仪服务；货物进出口、技术进出口；互联网信息服务；广播电视节目制作；出版物批发；从事互联网文化活动；销售食品。（出版物批发、互联网信息服务、广播电视节目制作以及企业依法自主选择经营项目，开展经营活动；从事互联网文化活动、出版物批发、销售食品、互联网信息服务、广播电视节目制作以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）","2018-07-06","010-68947260","alijob@idreamcastle.com","http://ali.tmall.com/","北京梦之城文化有限公司","北京市","长期","文化艺术业","其他文化艺术业","海淀区",,"729",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20627","0b97d6f3-4bbe-11e9-a8b1-fa163e5275a2","91310115MA1K3FJW7F","310141000330373","MA1K3FJW7","存续（在营、开业、在册）","5000万人民币","唐俊岭","文化、体育和娱乐业","2016-08-12","2016-08-12","2046-08-11","上海市","自贸区市场监督管理局","有限责任公司（自然人投资或控股）","上海中钧文化传播有限公司","中国（上海）自由贸易试验区浦东新区张杨路828-838号26楼","文化艺术交流活动策划，企业形象策划，市场营销策划，电脑图文设计，公关活动策划，礼仪服务，展览展示服务，会务服务，摄影摄像服务，企业管理咨询，商务信息咨询，各类广告的设计、制作、代理、发布，工艺礼品、家具、陶瓷制品、办公用品、金属制品、木制品的销售，花卉、苗木的种植、销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】","2016-08-12","13783743289","2023183788@qq.com",,,"上海市","2046-08-11","文化艺术业","其他文化艺术业","浦东新区",,"674.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20717","0e626c3c-4bbe-11e9-a8b1-fa163e5275a2","91120118MA05KQNQ01","120118000173112","MA05KQNQ0","存续（在营、开业、在册）","15000.000000万人民币","朱秋妹","文化、体育和娱乐业","2016-08-19","2016-08-19","2046-08-18","天津市","天津市自由贸易试验区市场和质量监督管理局","有限责任公司(法人独资)","百合幸福文化发展有限公司","天津自贸试验区(中心商务区）新华路3678号宝风大厦（新金融大厦）19层1905","组织文化艺术交流活动；摄影摄像服务（包含旅拍产品）；广播电视节目制作（凭许可证经营）；广告设计、制作、发布、代理；展览展示服务；餐饮管理；酒店管理；会议服务；汽车租赁；市场营销策划；网上销售：计算机软硬件及辅助设备；服装租赁；舞台灯光音响设计；经济信息咨询；企业管理咨询；企业形象策划；教育信息咨询；公关活动策划；商务信息咨询；数据处理；科学研究和技术服务业；演出经纪（凭许可证经营）；家政服务；物业管理；房地产经纪；房屋租赁；旅客住宿服务；情感咨询服务；婚姻介绍服务；婚庆典礼服务；摄影扩印服务；场地租赁；塑料制品、服装鞋帽、电子产品、办公用品、日用百货、花卉绿植、珠宝首饰、工艺品、针纺织品、化妆品、玩具批发兼零售；餐饮服务（限分支机构经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-10-10","022-58208188","admin@baihe.com",,,,"2046-08-18","文化艺术业","其他文化艺术业","自贸试验区",,"692.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20728","0eb2c11a-4bbe-11e9-a8b1-fa163e5275a2","916401003178228115","640100000004452","317822811","存续（在营、开业、在册）","5000.000000万","康利萍","文化、体育和娱乐业","2014-09-05","2014-09-05",,"宁夏回族自治区","银川市行政审批服务局","有限责任公司(外商投资企业法人独资)","宁夏天山海世界黄河明珠旅游文化有限公司","宁夏银川滨河新区滨河旅游大道北8号","旅游资源开发、建设及咨询；会议会展、庆典礼仪、赛事活动策划及承办服务；旅游文化艺术交流策划；物业服务；市政工程；园林绿化工程；酒店企业管理；工艺礼品、旅游纪念品、体育器材、建筑材料、装饰材料、农副产品（不含食品）的销售；房屋、泳具的租赁及销售；农作物、花卉、苗木、瓜果蔬菜种植及销售；水产、家禽的养殖及销售；植树造林；草坪、盆景的培育及销售；生态农业观光旅游；餐饮服务；房地产开发与销售；房屋租赁；住宿服务；文化娱乐服务；日用百货、预包装食品的销售；烟零售；停车场服务；干洗服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-08-03","13909506040","whx.0517@163.com",,,"银川市","长期","娱乐业","游乐园",,,"680.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20789","10c9835f-4bbe-11e9-a8b1-fa163e5275a2","91530721770451764K","530721100000959","770451764","存续（在营、开业、在册）","2000.000000万人民币","王梦林","文化、体育和娱乐业","2004-12-03","2008-05-08",,"云南省","玉龙纳西族自治县市场监督管理局","有限责任公司(自然人独资)","丽江雪山户外运动乐园有限公司","云南省丽江市玉龙县白沙乡白沙行政村","户外体育运动、民族体育活动、游乐设施租赁、户外运动用品销售、旅游工艺品开发销售；饮食服务；营业性射击运动；梅花鹿、猕猴、雉鸡、绿头鸭、野猪驯养繁殖；素质拓展培训、会议接待服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2016-09-19","0888-5391887","无","www.ljlieyinggu.com",,"丽江市","长期","娱乐业","游乐园","玉龙纳西族自治县",,"698.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20856","12b2b000-4bbe-11e9-a8b1-fa163e5275a2","91610500575638195Y","610500400000586","575638195","开业","30000.000000万人民币","杨林","文化、体育和娱乐业","2011-06-14","2011-06-14","2039-06-13","陕西省","渭南市工商行政管理局","有限责任公司(外商投资企业投资)","中海投资渭南有限公司","陕西省渭南市华山景区集灵路中段","旅游景点的管理；体育场馆的经营及配套服务、健身和中介服务；花木、林果种植，销售（（经营范围中，国家法律法规及国务院决定需经审批或凭许可证经营的，在取得相关批准或许可证后方可经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-02-08","0913-4651906","cl@cohl.com",,,"渭南市","2039-06-13","体育","体育场馆",,,"670.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20894","13e410f2-4bbe-11e9-a8b1-fa163e5275a2","91130301MA07N6LW0X","130301000048370","MA07N6LW0","存续（在营、开业、在册）","2000.000000万人民币","把军儒","文化、体育和娱乐业","2016-02-17","2016-02-17","2046-02-16","河北省","秦皇岛经济技术开发区工商行政管理局","有限责任公司（非自然人投资或控股的法人独资）","秦皇岛泰盛会展服务有限公司","秦皇岛市经济技术开发区秦皇西大街367号秦皇岛国际展览中心四楼","组织会议及展览展示服务；组织文化交流活动；展台设计、制作、安装服务；会议服务；设计、制作、代理、发布国内各类广告；文化庆典活动策划服务；纺织品、服装、日用杂货、文具用品、工艺品、收藏品、预包装食品、散装食品的销售；花卉及其他园艺作物的种植、销售及租赁；游览景区管理；商务信息咨询服务；票务代理；客运服务；电瓶车、商铺、会展场地、设备租赁；停车场服务；物业管理；园林绿化；餐饮服务；酒店管理；摄影扩印服务；电影放映**（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-05-03","0335-8362609","无",,,"秦皇岛市","2046-02-16","文化艺术业","其他文化艺术业",,,"644.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20895","13ef48c7-4bbe-11e9-a8b1-fa163e5275a2","91510400MA6210TMX6","510400000036261","MA6210TMX","存续（在营、开业、在册）","5363.000000万人民币","熊昌文","文化、体育和娱乐业","1993-03-18","1993-03-18","2043-03-18","四川省","攀枝花市工商行政管理局","有限责任公司(国有控股)","攀枝花市鑫岛游乐城有限责任公司","攀枝花市大河中路289号","游乐园；卡拉OK；保龄球馆；茶园；中餐、小吃制售（含凉菜）；销售：金属材料、建筑材料、机械设备、汽车配件、摩托车配件、塑料制品、橡胶制品、矿产品、办公用品及设备；预包装食品（含酒类、冷冻饮品）、百货、针纺织品、日用杂品（除烟花爆竹外）、工艺美术品（不含金银饰品）、五金、交电、化工产品（除危险品）、卷烟、雪茄烟、体育用品；花卉、苗木种植(以上范围涉及前置许可的按许可项目和许可期限从事经营)。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-05-31","0812-2912872","pzhsrhgt@136.com",,,"攀枝花市","2043-03-18","娱乐业","室内娱乐活动",,,"651.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"20935","1523c75d-4bbe-11e9-a8b1-fa163e5275a2","9144030035984738XU","440301114847395","35984738X","存续（在营、开业、在册）","18829.300000万人民币","练凯新","文化、体育和娱乐业","2016-01-07","2016-01-07",,"广东省","深圳市市场监督管理局","有限责任公司(自然人独资)","广东帝宸文化科技有限公司","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","文化活动策划；受托资产管理、投资管理（以上不得从事信托、金融资产管理、证券资产管理及其他限制项目）；国内贸易；经营进出口业务；在网上从事商贸活动；计算机、软件及辅助设备、机械设备、计算机的销售与技术咨询、技术开发；软件研发；网络技术研发；电子产品、电脑软、硬件的技术开发与销售；投资兴办实业（具体项目另行申报）；对未上市企业进行股权投资、开展股权投资和企业上市咨询业务、接受金融机构委托从事金融外包服务（以上法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；房地产经纪；市场营销策划；房地产信息咨询；自有房屋租赁（不含金融租赁业务）；展览展示策划；礼仪策划；建筑材料的销售；矿业投资（具体项目另行申报）；版权代理；设备安装、维修；组装计算机；机械设备、五金交电、建筑材料、文化用品、照相器材、化妆品及卫生用品、化工产品、体育用品、纺织品、服装、日用品、家具、金银珠宝首饰、避孕器具、饲料、工艺礼品、钟表眼镜、玩具、汽车和摩托车配件、仪器仪表、陶瓷制品、橡胶及塑料制品、花卉、装饰材料、通讯设备的销售；航空机票销售代理。（以上各项涉及法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）^在合法取得土地使用权从事房地产开发经营；物业管理；建筑工程、市政工程、土石方工程、装饰工程、园林绿化工、填海工程、装饰装修工程的设计与施工；建筑工程的招标代理及监理；第二类增值电信业务中的信息服务业务，因特网信息服务业务；提供家庭劳务服务；新鲜水果、新鲜蔬菜的销售。","2017-07-25","18948319883","417205233@qq.com",,,"深圳市","长期","文化艺术业","其他文化艺术业","深港合作区",,"666.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21016","17a46c64-4bbe-11e9-a8b1-fa163e5275a2","91110112MA003R6A71","110112020732323","MA003R6A7","开业","10000万元","黄厚雨","文化、体育和娱乐业","2016-02-26","2016-02-26","2036-02-25","北京市","通州分局","其他股份有限公司(非上市)","万代福富泉（北京）文化股份有限公司","北京市通州区通州工业开发区合欢南路2号2幢1层006号","组织文化艺术交流活动；商标代理；新能源技术推广；会议服务；企业策划；零售日用杂货、服装、珠宝首饰、花卉、计算机软件及辅助设备、通讯设备、电子产品；教育咨询；市场调查；设计、制作、代理、发布广告；技术开发、技术转让、技术咨询、技术服务；经济贸易咨询；承办展览展示；货物进出口、代理进出口、技术进出口；零售食品；互联网信息服务。（企业依法自主选择经营项目，开展经营活动；零售食品、互联网信息服务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本区产业政策禁止和限制类项目的经营活动。）","2018-05-09","18614275866","swy0588@163.com",,,"北京市","2036-02-25","文化艺术业","其他文化艺术业","通州区",,"698.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21092","19fab05d-4bbe-11e9-a8b1-fa163e5275a2","915106007400118489","510600000001370","740011848","存续（在营、开业、在册）","4500.000000万人民币","吴建和","文化、体育和娱乐业","2001-12-26","2001-12-26",,"四川省","德阳市工商行政管理局","其他有限责任公司","德阳市玄珠湖文化娱乐有限责任公司","四川省德阳市凯江路东段小山门","旅游开发；酒店管理；花卉、花草、建筑材料批发零售；彩灯研究及制造销售；文艺创作；摆摊娱乐活动服务；电极板、蓄电池销售；金属构件、金属材料加工销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2016-01-08","0838-2501848","无",,,"德阳市","长期","体育","休闲健身活动",,,"689.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21095","1a1181ba-4bbe-11e9-a8b1-fa163e5275a2","91440785723805312E","440785000001599","723805312","存续","7200万元人民币","陈雷铭","文化、体育和娱乐业","2001-05-16","2001-05-16",,"广东省","恩平市市场监督管理局","其他有限责任公司","恩平市金山温泉发展有限公司","广东省恩平市那吉镇南郊","开发金山温泉，旅游、文化、体育、娱乐项目开发与管理；经营旅业，中餐类制售（不含凉菜、裱花蛋糕、生食海产品）；桑拿浴，桑拿按摩，健身室，康乐中心，卡拉OK服务；零售：卷烟、雪茄烟、烟丝、日用品；户外拓展活动，科普活动，组织冬夏令营，经营旅游电子商务，旅游观光服务，疗休养及养老服务，会议服务，自有场地租赁，机动车租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓","2018-08-08","0750-7709000","807710607@qq.com","www.jinshanhotspring.com",,"江门市","长期","体育","休闲健身活动","恩平市",,"675.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21218","1dc7fa71-4bbe-11e9-a8b1-fa163e5275a2","913100000862340500","310141000029074","086234050","存续（在营、开业、在册）","6000万人民币","冯勤","文化、体育和娱乐业","2013-12-24","2013-12-24","2043-12-23","上海市","自贸区市场监督管理局","其他有限责任公司","上海中民经济文化开发有限公司","中国（上海）自由贸易试验区加枫路26号108室","文化产业、清洁能源、高新技术、农业、矿产、房地产等项目的投资开发，实业投资，企业兼并重组，资产管理；煤炭、铁矿石、金属产品、石油制品（除专控）、化工原料（除危险化学品、监控化学品、烟花爆竹、民用爆炸物品、易制毒化学品）、食用农产品、机械产品、橡胶及其制品、工艺品（除文物）、通信设备（除地面卫星接收装置）、建筑材料的销售，国际贸易，从事货物和技术的进出口业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】","2013-12-24","021-62251053","yanln@china-cmec.com",,,,"2043-12-23","文化艺术业","其他文化艺术业","自由贸易试验区",,"667.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21274","1f777e68-4bbe-11e9-a8b1-fa163e5275a2","91330108MA27YFWT49","330108000298260","MA27YFWT4","存续","5000.000000万人民币","翁国琴","文化、体育和娱乐业","2016-08-18","2016-08-18","9999-09-09","浙江省","杭州市高新区（滨江）市场监督管理局","有限责任公司(自然人投资或控股)","浙江熹佑文化传媒有限公司","杭州市滨江区浦沿街道积家5幢2210室","制作、复制、发行：专题、专栏、综艺、动画片、广播剧、电视剧；服务：文化艺术交流活动策划（除演出及演出中介）、动漫设计、商务信息咨询、公关礼仪、会务服务、旅游信息咨询、企业管理咨询、经济信息咨询、企业形象策划、教育信息咨询（不含教学活动及出国留学中介）；批发、零售：预包装食品（不含冷藏冷冻食品）、散装食品（不含冷藏冷冻食品）、日用百货、鲜花、针纺织品、服装服饰、鞋帽箱包、工艺美术品、化妆品（除分装）、母婴日用品、卫生洁具、眼镜（除角膜接触镜）；设计、制作、代理、发布：国内广告（除网络广告发布）","2016-12-01","17767146095",,,,"杭州市","长期","娱乐业","其他娱乐业","滨江区",,"638.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21381","22c0b9cb-4bbe-11e9-a8b1-fa163e5275a2","9111010179757713XP","110105002415045","79757713X","开业","1000万元","颜伟","文化、体育和娱乐业","2007-01-04","2007-01-04","2027-01-03","北京市","东城分局","有限责任公司(自然人投资或控股)","北京钧越网秀体育发展有限责任公司","北京市东城区藏经馆胡同17号1幢1187室","体育运动项目经营（高危险性体育项目除外）；组织文化艺术交流；从事文化经纪业务；企业策划；市场营销策划；企业策划；会议服务；摄影服务；礼仪服务；承办展览展示；设计、制作、代理、发布广告；经济贸易咨询；教育咨询（不含中介服务）；市场调查；餐饮管理；电脑图文设计、制作；家居装饰设计；技术开发、技术转让、技术咨询、技术服务；货物进出口、代理进出口、技术进出口；销售文化用品、体育用品、日用品、工艺品、电子产品、服装、珠宝、首饰、鲜花、通讯设备、金属材料。（未经专项审批的项目除外。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）","2018-05-16","15340157840","335961231@qq.com","www.tennisshow.com.cn",,"北京市","2027-01-03","体育","体育组织","东城区",,"710.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21391","2313b173-4bbe-11e9-a8b1-fa163e5275a2","91320509740687450F","320584400013237","740687450","在业","50000万元人民币","李超","文化、体育和娱乐业","1991-12-07","1991-12-07","2021-12-07","江苏省","苏州市吴江区市场监督管理局","有限责任公司（法人独资）","吴江九里湖国际俱乐部有限公司","江苏省吴江区同里镇北郊","经营18洞标准高尔夫球场、游乐园地、骑马俱乐部、水上运动场；日用百货零售；体育用品及场地租赁服务；绿化养护；花卉林木销售；会务服务；大型餐馆（中餐类制售，含凉菜，含裱花蛋糕，不含生食海产品）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-09-06","0512-63935999","nixuyan@wjtlgof.dom",,,"苏州市","2021-12-07","体育","休闲健身活动","吴江区",,"648.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21413","23c1f057-4bbe-11e9-a8b1-fa163e5275a2","91330103MA27WAQ12N","330103000275041","MA27WAQ12","存续","3000.000000万人民币","谢应芳","文化、体育和娱乐业","2015-11-20","2015-11-20","9999-09-09","浙江省","杭州市下城区市场监督管理局","有限责任公司(自然人独资)","杭州紫气东来餐饮娱乐有限公司","浙江省杭州市下城区东新路828号瑞莱克斯大酒店二楼、三楼","服务：KTV；热食类制售（仅限小吃供应，不含凉菜、不含裱花蛋糕、不含生食海产品），市场营销策划，企业管理咨询；其他无需报经审批的一切合法项目。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2018-07-27","28137728",,,,"杭州市","长期","娱乐业","其他娱乐业","下城区",,"619.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21465","254e61e0-4bbe-11e9-a8b1-fa163e5275a2","913306217943884569","330621000015068","794388456","存续","10000.000000万人民币","陈文斌","文化、体育和娱乐业","2006-10-24","2006-10-24","2026-11-18","浙江省","绍兴市柯桥区市场监督管理局","有限责任公司（自然人投资或控股的法人独资）","绍兴乔波冰雪世界体育发展有限公司","绍兴市柯桥区柯岩街道柯南大道2168号","服务：自由式滑雪、单板滑雪；游泳；中型餐馆：中餐类制售（含凉菜，不含裱花蛋糕，不含生食海产品）；住宿；中型餐馆：西餐类制售（含凉菜、不含裱花蛋糕、不含生食海产品）；大型餐馆：中餐类制售（含凉菜、不含生食海产品、不含裱花蛋糕）；零售：卷烟、雪茄烟。棋牌室。房地产开发；自有房屋出租；商务信息咨询；体育健身服务（高危险性体育项目除外）。","2016-01-04","057589859999","qbski@sina.com","http://www.qbski.com.cn",,"绍兴市","2026-11-18","体育","其他体育",,,"634.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21524","271c9d37-4bbe-11e9-a8b1-fa163e5275a2","913706021650400193","370602018008468","165040019","在营（开业）企业","33000.000000万人民币","曹长宏","文化、体育和娱乐业","1993-11-02","1993-11-02","2043-11-02","山东省","烟台市芝罘区市场监督管理局","有限责任公司(自然人投资或控股的法人独资)","烟台塔山旅游风景区有限公司","芝罘区塔山路36号","食堂(中餐类制售，不含凉菜，不含裱花蛋糕，不含生食海产品）；射击（有效期以许可证为准）；游乐服务；滑雪；滑草；滑沙；自有场地租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2017-04-20","6096051","youledashijie@163.com","http://www.yttsjq.com",,"烟台市","2043-11-02","娱乐业","游乐园","芝罘区",,"618.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21551","27f33c11-4bbe-11e9-a8b1-fa163e5275a2","91370705MA3CEHDN73","370705200148795","MA3CEHDN7","在营（开业）企业","5000.000000万","王旭祯","文化、体育和娱乐业","2016-08-01","2016-08-01","2066-07-31","山东省","昌乐县市场监督管理局","有限责任公司(自然人投资或控股的法人独资)","山东煜泉园生态文化旅游有限公司","山东省潍坊市昌乐县宝通街606号","生态观光旅游服务；旅游项目及景区开发建设；组织策划文化艺术交流活动（不含营业性演出及演出经纪）；农作物、中药材（凭许可证经营）、花卉、苗木（以上不含种子经营）的种植、销售；销售：食品；餐饮服务（以上范围凭许可证经营）；园林绿化工程施工；养生保健咨询（不得从事诊疗活动，心理咨询）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2016-08-18","0536-8828323","sanshenggongmao@163.com",,,"潍坊市","2066-07-31","文化艺术业","其他文化艺术业","昌乐县",,"652.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
"21665","2b6f6a17-4bbe-11e9-a8b1-fa163e5275a2","91360481076888333W","360481110001543","076888333","存续（在营、开业、在册）","5000万元人民币","宋宁","文化、体育和娱乐业","2013-09-11","2013-09-11","2043-09-10","江西省","瑞昌市市场和质量监督管理局","其他有限责任公司","瑞昌华严文化旅游有限公司","瑞昌市市府西路（职中校内）","文化、旅游创意策划，文化休闲度假旅游；文艺创作与演艺，舞台美术设计、制作；文化、旅游纪念品开发经营；特色旅游商业街开发、经营；非物质文化遗产产品生产经营；婚庆服务业，文化、旅游地产投资及经营，花卉、园艺作物种植、经营（依法须经批准的项目，经相关部门批准后方可开展经营活动）**","2017-12-12","4226311","44568472@qq.com",,,,"2043-09-10","文化艺术业","文艺创作与表演","瑞昌市市",,"665.0",,,,,"数字创意","9/7/2019 15:25:56","9/7/2019 15:25:56","0","0"
